order_id,product_id,quantity,discount,line_total
ORD002156,P0019,1,0.2,34.97
ORD002157,P0022,1,0.1,49.06
ORD002157,P0016,1,0.0,31.91
ORD002158,P0014,1,0.0,11.34
ORD002158,P0006,1,0.0,46.81
ORD002159,P0002,1,0.15,99.7
ORD002159,P0006,3,0.0,140.43
ORD002159,P0009,1,0.1,168.19
ORD002160,P0020,1,0.15,23.17
ORD002161,P0006,1,0.0,46.81
ORD002161,P0008,3,0.15,484.65
ORD002161,P0021,1,0.0,24.53
ORD002162,P0013,1,0.1,5.22
ORD002162,P0002,1,0.05,111.43
ORD002162,P0010,1,0.1,303.22
ORD002162,P0014,1,0.0,11.34
ORD002163,P0017,1,0.0,8.44
ORD002163,P0022,1,0.0,54.51
ORD002164,P0015,2,0.0,16.42
ORD002165,P0007,3,0.05,315.64
ORD002165,P0010,1,0.1,303.22
ORD002166,P0015,1,0.05,7.8
ORD002166,P0012,3,0.0,69.45
ORD002167,P0012,1,0.0,23.15
ORD002168,P0002,1,0.05,111.43
ORD002168,P0011,1,0.0,283.41
ORD002168,P0001,2,0.0,92.96
ORD002168,P0004,1,0.05,92.38
ORD002169,P0021,1,0.0,24.53
ORD002170,P0020,1,0.0,27.26
ORD002170,P0022,3,0.05,155.35
ORD002170,P0003,1,0.0,17.48
ORD002171,P0008,1,0.15,161.55
ORD002172,P0010,2,0.0,673.82
ORD002173,P0007,1,0.0,110.75
ORD002173,P0008,1,0.1,171.05
ORD002173,P0022,2,0.0,109.02
ORD002173,P0012,1,0.1,20.84
ORD002174,P0006,1,0.0,46.81
ORD002174,P0010,1,0.05,320.06
ORD002174,P0022,2,0.0,109.02
ORD002174,P0016,3,0.0,95.73
ORD002175,P0021,1,0.0,24.53
ORD002176,P0019,1,0.0,43.71
ORD002177,P0004,1,0.0,97.24
ORD002177,P0014,1,0.0,11.34
ORD002178,P0007,1,0.2,88.6
ORD002179,P0020,1,0.1,24.53
ORD002180,P0013,1,0.1,5.22
ORD002180,P0015,1,0.0,8.21
ORD002181,P0010,1,0.1,303.22
ORD002181,P0015,1,0.1,7.39
ORD002182,P0017,1,0.0,8.44
ORD002183,P0004,1,0.2,77.79
ORD002184,P0004,1,0.05,92.38
ORD002184,P0010,1,0.15,286.37
ORD002184,P0013,1,0.05,5.51
ORD002185,P0010,1,0.0,336.91
ORD002186,P0022,1,0.1,49.06
ORD002186,P0015,1,0.05,7.8
ORD002187,P0001,1,0.0,46.48
ORD002187,P0005,1,0.0,63.09
ORD002188,P0003,1,0.0,17.48
ORD002188,P0013,2,0.0,11.6
ORD002189,P0003,1,0.15,14.86
ORD002190,P0017,1,0.0,8.44
ORD002190,P0001,1,0.05,44.16
ORD002190,P0022,1,0.0,54.51
ORD002191,P0016,1,0.1,28.72
ORD002192,P0015,3,0.15,20.94
ORD002193,P0010,1,0.0,336.91
ORD002194,P0004,1,0.05,92.38
ORD002195,P0011,1,0.05,269.24
ORD002196,P0016,1,0.0,31.91
ORD002196,P0021,1,0.05,23.3
ORD002196,P0010,1,0.0,336.91
ORD002197,P0021,1,0.05,23.3
ORD002198,P0002,1,0.05,111.43
ORD002198,P0022,3,0.0,163.53
ORD002198,P0015,1,0.15,6.98
ORD002198,P0005,2,0.15,107.25
ORD002199,P0004,1,0.15,82.65
ORD002200,P0019,1,0.0,43.71
ORD002200,P0007,1,0.15,94.14
ORD002201,P0004,1,0.05,92.38
ORD002202,P0020,2,0.0,54.52
ORD002202,P0017,1,0.05,8.02
ORD002203,P0011,1,0.0,283.41
ORD002204,P0009,1,0.1,168.19
ORD002205,P0006,1,0.0,46.81
ORD002205,P0010,1,0.1,303.22
ORD002205,P0020,1,0.0,27.26
ORD002206,P0017,3,0.1,22.79
ORD002206,P0009,1,0.0,186.88
ORD002207,P0008,1,0.05,180.56
ORD002207,P0020,1,0.0,27.26
ORD002208,P0006,1,0.1,42.13
ORD002208,P0017,1,0.0,8.44
ORD002209,P0003,1,0.15,14.86
ORD002210,P0003,1,0.05,16.61
ORD002211,P0006,1,0.05,44.47
ORD002211,P0015,3,0.0,24.63
ORD002212,P0021,2,0.0,49.06
ORD002212,P0011,3,0.0,850.23
ORD002212,P0003,1,0.05,16.61
ORD002213,P0009,1,0.15,158.85
ORD002214,P0006,3,0.2,112.34
ORD002215,P0022,1,0.1,49.06
ORD002216,P0013,1,0.0,5.8
ORD002217,P0006,2,0.15,79.58
ORD002217,P0002,1,0.05,111.43
ORD002218,P0004,1,0.0,97.24
ORD002218,P0012,1,0.05,21.99
ORD002218,P0013,2,0.0,11.6
ORD002219,P0017,1,0.0,8.44
ORD002220,P0002,2,0.0,234.58
ORD002221,P0010,1,0.0,336.91
ORD002221,P0020,1,0.2,21.81
ORD002222,P0013,3,0.0,17.4
ORD002223,P0018,1,0.15,35.53
ORD002224,P0016,1,0.0,31.91
ORD002225,P0015,1,0.1,7.39
ORD002226,P0011,3,0.0,850.23
ORD002226,P0021,1,0.2,19.62
ORD002226,P0004,1,0.1,87.52
ORD002226,P0010,1,0.05,320.06
ORD002227,P0006,1,0.0,46.81
ORD002227,P0003,1,0.1,15.73
ORD002228,P0011,1,0.0,283.41
ORD002229,P0006,1,0.05,44.47
ORD002230,P0006,3,0.2,112.34
ORD002230,P0019,1,0.1,39.34
ORD002231,P0015,2,0.15,13.96
ORD002231,P0012,1,0.0,23.15
ORD002232,P0009,1,0.0,186.88
ORD002233,P0013,2,0.15,9.86
ORD002234,P0008,1,0.05,180.56
ORD002235,P0011,1,0.2,226.73
ORD002236,P0010,3,0.0,1010.73
ORD002236,P0005,1,0.0,63.09
ORD002236,P0009,1,0.15,158.85
ORD002236,P0022,3,0.15,139.0
ORD002237,P0009,1,0.05,177.54
ORD002238,P0021,1,0.0,24.53
ORD002238,P0022,2,0.1,98.12
ORD002239,P0002,3,0.15,299.09
ORD002239,P0007,1,0.1,99.68
ORD002240,P0013,1,0.0,5.8
ORD002240,P0001,1,0.0,46.48
ORD002240,P0002,2,0.0,234.58
ORD002240,P0019,2,0.0,87.42
ORD002241,P0012,1,0.1,20.84
ORD002242,P0017,3,0.0,25.32
ORD002243,P0010,1,0.05,320.06
ORD002243,P0016,2,0.05,60.63
ORD002244,P0001,1,0.2,37.18
ORD002245,P0022,1,0.1,49.06
ORD002245,P0015,1,0.05,7.8
ORD002245,P0007,2,0.15,188.28
ORD002245,P0012,1,0.0,23.15
ORD002246,P0016,1,0.0,31.91
ORD002247,P0014,1,0.0,11.34
ORD002248,P0019,1,0.05,41.52
ORD002248,P0008,2,0.0,380.12
ORD002249,P0012,1,0.0,23.15
ORD002249,P0021,1,0.0,24.53
ORD002249,P0001,1,0.0,46.48
ORD002249,P0018,1,0.1,37.62
ORD002250,P0006,1,0.0,46.81
ORD002250,P0010,2,0.0,673.82
ORD002250,P0020,1,0.0,27.26
ORD002251,P0011,2,0.0,566.82
ORD002252,P0010,2,0.0,673.82
ORD002252,P0015,1,0.1,7.39
ORD002253,P0010,1,0.0,336.91
ORD002254,P0019,1,0.15,37.15
ORD002255,P0004,2,0.1,175.03
ORD002256,P0018,1,0.0,41.8
ORD002257,P0010,1,0.15,286.37
ORD002257,P0011,3,0.1,765.21
ORD002258,P0022,1,0.0,54.51
ORD002259,P0017,2,0.1,15.19
ORD002260,P0012,3,0.1,62.5
ORD002260,P0021,1,0.15,20.85
ORD002261,P0021,1,0.0,24.53
ORD002261,P0002,1,0.05,111.43
ORD002262,P0017,2,0.1,15.19
ORD002262,P0013,1,0.0,5.8
ORD002263,P0003,1,0.15,14.86
ORD002264,P0010,1,0.05,320.06
ORD002265,P0010,1,0.1,303.22
ORD002265,P0011,1,0.0,283.41
ORD002266,P0021,1,0.05,23.3
ORD002266,P0007,1,0.05,105.21
ORD002266,P0022,1,0.1,49.06
ORD002266,P0014,2,0.0,22.68
ORD002267,P0009,1,0.0,186.88
ORD002268,P0003,1,0.05,16.61
ORD002269,P0015,1,0.0,8.21
ORD002269,P0011,2,0.0,566.82
ORD002270,P0014,1,0.05,10.77
ORD002270,P0004,1,0.0,97.24
ORD002271,P0021,1,0.0,24.53
ORD002271,P0001,3,0.0,139.44
ORD002272,P0016,2,0.0,63.82
ORD002272,P0020,1,0.1,24.53
ORD002272,P0019,1,0.05,41.52
ORD002272,P0006,1,0.0,46.81
ORD002273,P0003,1,0.1,15.73
ORD002274,P0005,1,0.0,63.09
ORD002274,P0022,1,0.0,54.51
ORD002275,P0015,3,0.0,24.63
ORD002275,P0006,1,0.1,42.13
ORD002275,P0001,1,0.05,44.16
ORD002276,P0005,1,0.1,56.78
ORD002277,P0017,1,0.0,8.44
ORD002277,P0014,3,0.0,34.02
ORD002278,P0008,1,0.0,190.06
ORD002278,P0015,2,0.1,14.78
ORD002279,P0006,3,0.1,126.39
ORD002279,P0015,1,0.05,7.8
ORD002279,P0008,1,0.0,190.06
ORD002279,P0010,2,0.1,606.44
ORD002280,P0002,2,0.0,234.58
ORD002281,P0022,1,0.05,51.78
ORD002281,P0019,2,0.0,87.42
ORD002281,P0011,1,0.1,255.07
ORD002282,P0001,1,0.0,46.48
ORD002283,P0008,3,0.15,484.65
ORD002283,P0022,3,0.1,147.18
ORD002284,P0009,1,0.0,186.88
ORD002284,P0013,1,0.0,5.8
ORD002285,P0001,1,0.0,46.48
ORD002286,P0015,1,0.0,8.21
ORD002287,P0012,3,0.0,69.45
ORD002287,P0004,1,0.05,92.38
ORD002288,P0007,2,0.05,210.42
ORD002288,P0017,1,0.05,8.02
ORD002289,P0014,1,0.0,11.34
ORD002289,P0004,1,0.0,97.24
ORD002290,P0001,3,0.15,118.52
ORD002290,P0004,1,0.05,92.38
ORD002290,P0013,3,0.05,16.53
ORD002291,P0003,2,0.0,34.96
ORD002292,P0009,1,0.0,186.88
ORD002293,P0019,3,0.1,118.02
ORD002294,P0021,2,0.05,46.61
ORD002294,P0019,2,0.1,78.68
ORD002295,P0021,1,0.05,23.3
ORD002295,P0012,1,0.15,19.68
ORD002296,P0008,1,0.0,190.06
ORD002296,P0017,2,0.05,16.04
ORD002296,P0007,1,0.1,99.68
ORD002296,P0019,2,0.15,74.31
ORD002297,P0014,1,0.0,11.34
ORD002297,P0012,2,0.15,39.35
ORD002298,P0020,1,0.1,24.53
ORD002299,P0015,1,0.0,8.21
ORD002299,P0019,1,0.0,43.71
ORD002300,P0011,1,0.05,269.24
ORD002301,P0013,1,0.15,4.93
ORD002301,P0003,1,0.0,17.48
ORD002302,P0004,1,0.05,92.38
ORD002302,P0018,1,0.0,41.8
ORD002302,P0011,1,0.0,283.41
ORD002303,P0009,1,0.0,186.88
ORD002304,P0006,1,0.0,46.81
ORD002304,P0010,2,0.05,640.13
ORD002304,P0015,2,0.0,16.42
ORD002305,P0013,1,0.15,4.93
ORD002306,P0001,1,0.05,44.16
ORD002307,P0022,1,0.0,54.51
ORD002308,P0019,1,0.0,43.71
ORD002309,P0019,1,0.0,43.71
ORD002309,P0013,2,0.0,11.6
ORD002310,P0022,2,0.0,109.02
ORD002310,P0010,2,0.15,572.75
ORD002311,P0019,1,0.0,43.71
ORD002311,P0007,3,0.05,315.64
ORD002312,P0007,1,0.0,110.75
ORD002312,P0011,1,0.0,283.41
ORD002312,P0010,1,0.05,320.06
ORD002313,P0014,1,0.1,10.21
ORD002313,P0022,1,0.05,51.78
ORD002314,P0005,2,0.0,126.18
ORD002314,P0013,1,0.0,5.8
ORD002315,P0019,1,0.0,43.71
ORD002315,P0012,1,0.0,23.15
ORD002315,P0007,1,0.0,110.75
ORD002316,P0010,1,0.0,336.91
ORD002316,P0003,1,0.1,15.73
ORD002316,P0020,1,0.1,24.53
ORD002317,P0020,2,0.0,54.52
ORD002318,P0014,2,0.05,21.55
ORD002319,P0018,1,0.0,41.8
ORD002320,P0007,1,0.0,110.75
ORD002320,P0014,1,0.0,11.34
ORD002321,P0006,1,0.0,46.81
ORD002322,P0001,1,0.05,44.16
ORD002323,P0005,1,0.2,50.47
ORD002324,P0011,3,0.1,765.21
ORD002324,P0022,1,0.0,54.51
ORD002324,P0015,2,0.0,16.42
ORD002324,P0003,1,0.0,17.48
ORD002325,P0002,2,0.0,234.58
ORD002326,P0007,1,0.1,99.68
ORD002327,P0002,1,0.15,99.7
ORD002328,P0003,1,0.0,17.48
ORD002328,P0018,3,0.15,106.59
ORD002329,P0012,1,0.05,21.99
ORD002329,P0009,1,0.0,186.88
ORD002329,P0004,1,0.0,97.24
ORD002330,P0015,1,0.0,8.21
ORD002330,P0020,1,0.15,23.17
ORD002330,P0018,1,0.0,41.8
ORD002331,P0006,2,0.05,88.94
ORD002331,P0020,1,0.1,24.53
ORD002331,P0014,1,0.0,11.34
ORD002332,P0001,2,0.0,92.96
ORD002333,P0019,1,0.05,41.52
ORD002334,P0002,1,0.15,99.7
ORD002334,P0010,2,0.0,673.82
ORD002334,P0009,1,0.1,168.19
ORD002334,P0016,1,0.0,31.91
ORD002335,P0019,2,0.0,87.42
ORD002335,P0017,1,0.05,8.02
ORD002335,P0022,2,0.05,103.57
ORD002336,P0013,1,0.0,5.8
ORD002337,P0022,3,0.15,139.0
ORD002337,P0004,1,0.0,97.24
ORD002338,P0017,1,0.0,8.44
ORD002339,P0003,1,0.15,14.86
ORD002339,P0009,1,0.1,168.19
ORD002340,P0011,1,0.05,269.24
ORD002341,P0012,1,0.15,19.68
ORD002341,P0017,1,0.0,8.44
ORD002341,P0005,1,0.0,63.09
ORD002342,P0012,1,0.05,21.99
ORD002342,P0010,1,0.0,336.91
ORD002343,P0022,1,0.0,54.51
ORD002343,P0012,1,0.0,23.15
ORD002344,P0009,2,0.15,317.7
ORD002345,P0015,1,0.1,7.39
ORD002345,P0013,3,0.0,17.4
ORD002346,P0010,1,0.0,336.91
ORD002346,P0012,2,0.0,46.3
ORD002346,P0015,1,0.0,8.21
ORD002347,P0005,1,0.0,63.09
ORD002347,P0011,1,0.0,283.41
ORD002348,P0006,3,0.1,126.39
ORD002349,P0001,1,0.0,46.48
ORD002349,P0011,1,0.0,283.41
ORD002349,P0006,1,0.0,46.81
ORD002349,P0009,3,0.1,504.58
ORD002350,P0004,1,0.0,97.24
ORD002350,P0013,1,0.0,5.8
ORD002351,P0021,3,0.1,66.23
ORD002352,P0021,1,0.0,24.53
ORD002352,P0022,1,0.0,54.51
ORD002353,P0003,1,0.05,16.61
ORD002353,P0008,1,0.15,161.55
ORD002354,P0014,1,0.0,11.34
ORD002355,P0020,2,0.0,54.52
ORD002355,P0004,1,0.0,97.24
ORD002356,P0014,1,0.15,9.64
ORD002357,P0005,2,0.0,126.18
ORD002358,P0013,3,0.0,17.4
ORD002358,P0008,1,0.0,190.06
ORD002359,P0015,1,0.0,8.21
ORD002359,P0013,2,0.15,9.86
ORD002359,P0005,2,0.0,126.18
ORD002359,P0020,1,0.2,21.81
ORD002360,P0018,1,0.0,41.8
ORD002360,P0016,1,0.0,31.91
ORD002361,P0012,1,0.05,21.99
ORD002361,P0002,1,0.0,117.29
ORD002361,P0022,2,0.05,103.57
ORD002362,P0001,3,0.15,118.52
ORD002362,P0022,1,0.05,51.78
ORD002362,P0006,1,0.1,42.13
ORD002363,P0011,1,0.0,283.41
ORD002364,P0007,2,0.0,221.5
ORD002364,P0016,2,0.0,63.82
ORD002365,P0006,3,0.0,140.43
ORD002366,P0022,1,0.0,54.51
ORD002366,P0015,3,0.05,23.4
ORD002367,P0012,1,0.0,23.15
ORD002367,P0019,2,0.0,87.42
ORD002367,P0022,1,0.0,54.51
ORD002368,P0012,1,0.1,20.84
ORD002369,P0018,1,0.0,41.8
ORD002369,P0007,1,0.15,94.14
ORD002370,P0011,1,0.0,283.41
ORD002370,P0021,2,0.0,49.06
ORD002371,P0021,1,0.05,23.3
ORD002372,P0009,1,0.0,186.88
ORD002372,P0022,2,0.0,109.02
ORD002372,P0008,1,0.15,161.55
ORD002372,P0014,1,0.0,11.34
ORD002373,P0019,3,0.05,124.57
ORD002373,P0002,3,0.0,351.87
ORD002373,P0007,1,0.05,105.21
ORD002374,P0004,1,0.0,97.24
ORD002375,P0016,2,0.0,63.82
ORD002375,P0021,2,0.0,49.06
ORD002376,P0022,1,0.0,54.51
ORD002377,P0021,1,0.0,24.53
ORD002377,P0002,1,0.05,111.43
ORD002377,P0022,1,0.15,46.33
ORD002377,P0006,2,0.0,93.62
ORD002378,P0022,1,0.15,46.33
ORD002379,P0022,2,0.1,98.12
ORD002380,P0021,2,0.0,49.06
ORD002381,P0022,2,0.15,92.67
ORD002381,P0014,1,0.0,11.34
ORD002381,P0021,2,0.15,41.7
ORD002381,P0003,1,0.1,15.73
ORD002382,P0019,1,0.05,41.52
ORD002383,P0002,1,0.0,117.29
ORD002383,P0001,1,0.0,46.48
ORD002384,P0017,1,0.0,8.44
ORD002385,P0016,1,0.0,31.91
ORD002385,P0007,1,0.05,105.21
ORD002385,P0018,1,0.0,41.8
ORD002385,P0014,2,0.05,21.55
ORD002386,P0019,2,0.05,83.05
ORD002386,P0021,2,0.0,49.06
ORD002387,P0010,1,0.15,286.37
ORD002387,P0003,1,0.05,16.61
ORD002387,P0022,3,0.0,163.53
ORD002388,P0004,2,0.0,194.48
ORD002388,P0013,1,0.0,5.8
ORD002389,P0022,1,0.2,43.61
ORD002389,P0017,1,0.0,8.44
ORD002389,P0001,1,0.0,46.48
ORD002390,P0003,1,0.05,16.61
ORD002390,P0010,1,0.05,320.06
ORD002391,P0008,1,0.0,190.06
ORD002391,P0022,1,0.0,54.51
ORD002392,P0009,2,0.1,336.38
ORD002392,P0017,1,0.05,8.02
ORD002393,P0017,1,0.1,7.6
ORD002394,P0011,2,0.0,566.82
ORD002395,P0008,1,0.0,190.06
ORD002395,P0017,1,0.05,8.02
ORD002396,P0018,2,0.0,83.6
ORD002396,P0002,1,0.0,117.29
ORD002397,P0013,1,0.0,5.8
ORD002398,P0003,1,0.0,17.48
ORD002398,P0021,1,0.0,24.53
ORD002398,P0020,2,0.1,49.07
ORD002399,P0015,1,0.0,8.21
ORD002399,P0010,2,0.0,673.82
ORD002399,P0008,1,0.0,190.06
ORD002400,P0012,1,0.0,23.15
ORD002400,P0016,1,0.0,31.91
ORD002401,P0008,3,0.05,541.67
ORD002401,P0003,1,0.0,17.48
ORD002402,P0008,2,0.05,361.11
ORD002402,P0009,1,0.0,186.88
ORD002402,P0001,1,0.05,44.16
ORD002403,P0020,1,0.15,23.17
ORD002403,P0009,1,0.05,177.54
ORD002404,P0020,2,0.0,54.52
ORD002405,P0001,2,0.0,92.96
ORD002406,P0022,1,0.2,43.61
ORD002406,P0018,2,0.1,75.24
ORD002406,P0001,1,0.0,46.48
ORD002407,P0013,2,0.1,10.44
ORD002407,P0021,1,0.0,24.53
ORD002407,P0010,2,0.1,606.44
ORD002408,P0011,1,0.0,283.41
ORD002408,P0005,1,0.05,59.94
ORD002409,P0010,1,0.05,320.06
ORD002409,P0013,1,0.0,5.8
ORD002410,P0019,3,0.15,111.46
ORD002411,P0008,1,0.0,190.06
ORD002412,P0007,1,0.05,105.21
ORD002413,P0015,1,0.0,8.21
ORD002413,P0022,2,0.0,109.02
ORD002413,P0014,1,0.0,11.34
ORD002414,P0003,1,0.0,17.48
ORD002414,P0007,1,0.1,99.68
ORD002415,P0016,1,0.1,28.72
ORD002416,P0001,1,0.1,41.83
ORD002417,P0022,2,0.15,92.67
ORD002417,P0016,1,0.05,30.31
ORD002417,P0011,1,0.05,269.24
ORD002418,P0006,1,0.0,46.81
ORD002418,P0019,1,0.0,43.71
ORD002419,P0019,1,0.0,43.71
ORD002419,P0008,1,0.0,190.06
ORD002420,P0005,1,0.0,63.09
ORD002420,P0017,1,0.05,8.02
ORD002421,P0020,1,0.0,27.26
ORD002421,P0011,2,0.15,481.8
ORD002421,P0018,3,0.05,119.13
ORD002422,P0018,3,0.2,100.32
ORD002423,P0015,1,0.0,8.21
ORD002423,P0008,1,0.1,171.05
ORD002423,P0021,1,0.0,24.53
ORD002424,P0014,1,0.05,10.77
ORD002425,P0019,3,0.1,118.02
ORD002426,P0015,1,0.1,7.39
ORD002426,P0013,2,0.2,9.28
ORD002427,P0002,1,0.0,117.29
ORD002427,P0017,1,0.05,8.02
ORD002428,P0003,1,0.1,15.73
ORD002428,P0016,1,0.0,31.91
ORD002428,P0015,1,0.05,7.8
ORD002428,P0008,2,0.05,361.11
ORD002429,P0013,1,0.2,4.64
ORD002430,P0016,1,0.1,28.72
ORD002431,P0021,1,0.0,24.53
ORD002431,P0013,2,0.0,11.6
ORD002432,P0001,1,0.15,39.51
ORD002432,P0014,1,0.15,9.64
ORD002432,P0012,1,0.15,19.68
ORD002432,P0002,1,0.1,105.56
ORD002433,P0013,2,0.0,11.6
ORD002434,P0019,1,0.0,43.71
ORD002435,P0006,3,0.05,133.41
ORD002436,P0005,1,0.0,63.09
ORD002437,P0022,3,0.1,147.18
ORD002437,P0015,2,0.0,16.42
ORD002438,P0003,2,0.15,29.72
ORD002439,P0005,1,0.05,59.94
ORD002440,P0009,1,0.15,158.85
ORD002440,P0017,1,0.0,8.44
ORD002441,P0002,1,0.05,111.43
ORD002441,P0015,1,0.0,8.21
ORD002442,P0003,1,0.15,14.86
ORD002442,P0008,1,0.15,161.55
ORD002443,P0022,3,0.2,130.82
ORD002443,P0018,1,0.0,41.8
ORD002443,P0012,1,0.0,23.15
ORD002444,P0017,1,0.0,8.44
ORD002445,P0012,3,0.05,65.98
ORD002445,P0003,1,0.15,14.86
ORD002445,P0016,1,0.0,31.91
ORD002446,P0017,1,0.0,8.44
ORD002447,P0003,1,0.05,16.61
ORD002448,P0018,2,0.05,79.42
ORD002449,P0003,2,0.05,33.21
ORD002450,P0008,2,0.0,380.12
ORD002450,P0002,2,0.0,234.58
ORD002451,P0018,1,0.15,35.53
ORD002451,P0011,1,0.0,283.41
ORD002452,P0005,1,0.0,63.09
ORD002452,P0001,3,0.05,132.47
ORD002452,P0017,1,0.2,6.75
ORD002453,P0017,1,0.0,8.44
ORD002453,P0002,1,0.05,111.43
ORD002454,P0019,2,0.0,87.42
ORD002454,P0009,1,0.0,186.88
ORD002454,P0005,1,0.0,63.09
ORD002455,P0014,3,0.15,28.92
ORD002455,P0015,1,0.0,8.21
ORD002456,P0010,2,0.05,640.13
ORD002457,P0017,1,0.0,8.44
ORD002458,P0005,1,0.05,59.94
ORD002459,P0018,1,0.0,41.8
ORD002460,P0020,2,0.0,54.52
ORD002461,P0013,1,0.05,5.51
ORD002461,P0012,1,0.2,18.52
ORD002462,P0020,1,0.1,24.53
ORD002463,P0003,3,0.1,47.2
ORD002463,P0007,1,0.0,110.75
ORD002464,P0005,1,0.15,53.63
ORD002464,P0002,1,0.05,111.43
ORD002464,P0011,2,0.1,510.14
ORD002464,P0003,2,0.15,29.72
ORD002465,P0001,1,0.1,41.83
ORD002466,P0006,1,0.0,46.81
ORD002466,P0012,1,0.0,23.15
ORD002467,P0020,1,0.0,27.26
ORD002467,P0015,2,0.15,13.96
ORD002467,P0005,1,0.1,56.78
ORD002468,P0007,1,0.0,110.75
ORD002468,P0010,1,0.0,336.91
ORD002469,P0011,1,0.2,226.73
ORD002470,P0018,1,0.0,41.8
ORD002470,P0007,3,0.05,315.64
ORD002471,P0014,1,0.0,11.34
ORD002472,P0008,1,0.15,161.55
ORD002473,P0019,2,0.0,87.42
ORD002474,P0014,1,0.0,11.34
ORD002475,P0002,1,0.0,117.29
ORD002475,P0005,1,0.05,59.94
ORD002475,P0019,2,0.05,83.05
ORD002475,P0016,1,0.0,31.91
ORD002476,P0003,2,0.0,34.96
ORD002477,P0003,1,0.0,17.48
ORD002477,P0005,1,0.1,56.78
ORD002477,P0016,1,0.1,28.72
ORD002478,P0013,1,0.05,5.51
ORD002479,P0012,1,0.05,21.99
ORD002480,P0021,1,0.1,22.08
ORD002481,P0016,1,0.0,31.91
ORD002481,P0011,1,0.1,255.07
ORD002482,P0011,1,0.0,283.41
ORD002482,P0017,1,0.0,8.44
ORD002482,P0006,1,0.0,46.81
ORD002483,P0008,3,0.0,570.18
ORD002483,P0011,1,0.2,226.73
ORD002483,P0002,2,0.05,222.85
ORD002484,P0011,2,0.0,566.82
ORD002485,P0018,1,0.0,41.8
ORD002485,P0011,1,0.0,283.41
ORD002486,P0017,1,0.0,8.44
ORD002486,P0015,1,0.0,8.21
ORD002487,P0018,1,0.15,35.53
ORD002488,P0022,2,0.15,92.67
ORD002488,P0010,1,0.15,286.37
ORD002489,P0020,1,0.0,27.26
ORD002489,P0006,1,0.0,46.81
ORD002490,P0016,1,0.0,31.91
ORD002491,P0015,1,0.0,8.21
ORD002492,P0010,1,0.2,269.53
ORD002493,P0017,1,0.0,8.44
ORD002494,P0005,2,0.0,126.18
ORD002494,P0020,1,0.0,27.26
ORD002495,P0022,1,0.0,54.51
ORD002496,P0014,1,0.1,10.21
ORD002497,P0005,1,0.1,56.78
ORD002497,P0010,3,0.1,909.66
ORD002497,P0004,1,0.0,97.24
ORD002498,P0018,1,0.05,39.71
ORD002498,P0010,1,0.2,269.53
ORD002499,P0011,1,0.1,255.07
ORD002500,P0003,2,0.05,33.21
ORD002501,P0015,1,0.15,6.98
ORD002502,P0019,2,0.0,87.42
ORD002502,P0010,1,0.0,336.91
ORD002502,P0004,3,0.2,233.38
ORD002503,P0003,1,0.0,17.48
ORD002503,P0016,3,0.05,90.94
ORD002503,P0015,3,0.0,24.63
ORD002503,P0012,1,0.2,18.52
ORD002504,P0021,2,0.2,39.25
ORD002504,P0006,1,0.0,46.81
ORD002505,P0004,1,0.1,87.52
ORD002505,P0008,1,0.0,190.06
ORD002506,P0012,1,0.0,23.15
ORD002506,P0007,2,0.0,221.5
ORD002506,P0019,1,0.0,43.71
ORD002507,P0008,1,0.05,180.56
ORD002508,P0015,2,0.15,13.96
ORD002508,P0005,1,0.0,63.09
ORD002509,P0015,1,0.05,7.8
ORD002510,P0021,1,0.1,22.08
ORD002511,P0002,1,0.0,117.29
ORD002511,P0022,1,0.0,54.51
ORD002512,P0013,1,0.0,5.8
ORD002513,P0013,1,0.0,5.8
ORD002514,P0012,1,0.1,20.84
ORD002515,P0002,2,0.0,234.58
ORD002515,P0011,1,0.0,283.41
ORD002515,P0021,2,0.2,39.25
ORD002516,P0022,1,0.1,49.06
ORD002517,P0011,1,0.0,283.41
ORD002517,P0019,1,0.05,41.52
ORD002517,P0021,1,0.0,24.53
ORD002517,P0015,3,0.0,24.63
ORD002518,P0005,1,0.0,63.09
ORD002519,P0012,1,0.05,21.99
ORD002520,P0022,1,0.0,54.51
ORD002521,P0021,1,0.0,24.53
ORD002522,P0022,1,0.0,54.51
ORD002522,P0004,1,0.05,92.38
ORD002522,P0005,1,0.1,56.78
ORD002523,P0017,2,0.0,16.88
ORD002523,P0022,2,0.0,109.02
ORD002524,P0002,1,0.0,117.29
ORD002524,P0010,1,0.15,286.37
ORD002525,P0022,1,0.0,54.51
ORD002526,P0011,1,0.0,283.41
ORD002527,P0014,1,0.1,10.21
ORD002527,P0008,3,0.05,541.67
ORD002528,P0019,3,0.05,124.57
ORD002529,P0001,2,0.1,83.66
ORD002530,P0022,1,0.2,43.61
ORD002530,P0007,1,0.05,105.21
ORD002531,P0001,1,0.0,46.48
ORD002532,P0013,2,0.0,11.6
ORD002533,P0018,1,0.1,37.62
ORD002534,P0006,1,0.1,42.13
ORD002535,P0014,1,0.0,11.34
ORD002535,P0003,1,0.0,17.48
ORD002536,P0002,3,0.1,316.68
ORD002536,P0015,1,0.05,7.8
ORD002536,P0019,1,0.05,41.52
ORD002537,P0001,1,0.0,46.48
ORD002538,P0021,3,0.15,62.55
ORD002538,P0007,3,0.0,332.25
ORD002539,P0021,1,0.0,24.53
ORD002539,P0012,1,0.0,23.15
ORD002539,P0014,1,0.2,9.07
ORD002540,P0015,1,0.0,8.21
